video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"1G8_HG873io","C6 🐌  Bi-TURBO 🐌   le V6 retrouve ses attributs masculins","2020-09-16T15:30:00Z","UCzOJc_QhY8GSkXBof2nYUNw","Garage, Bagnoles et Rock'n Roll","2","20.18.09","auto|automobile|voiture|tuto|turbo|turbocompresseur|suralimentation|moteur|V6|V6 HDI|v6 hdi 2.7","63939","5601","59","748","https://i.ytimg.com/vi/1G8_HG873io/default.jpg","False","False","Le remontage du moteur V6 2,7L HDI de la Citroën C6 continue.J'attaque les deux générateurs de puissance: les turbocompresseurs !⬇︎ 🎸🤘🔥 ⬇︎0:00 Caisses0:28 Le projet Citroën C61:19 Poulie de pompe à eau et capteur AAC4:46 Installation turbo arrière6:35 Installation turbo avant8:10 Ligne d’alimentation en huile des turbos10:47 Nouvelles bougies de préchauffage (enfin…)12:34 Pose des capteurs de cliquetis13:39 Connections électriques des bougies de préchauffage15:23 Échangeur thermique eau - huile - gazole16:49 Nouveau filtre à huile17:55 Amorçage de la pompe à huile (ou pas)21:25 ConclusionL'association que je soutiens:https://letoiledemartin.fr/Toute l'aventure Citroën C6 ici:https://www.youtube.com/watch?v=563SfPDstLU&list=PLi1IFfc_t3G6Mg6SJcKqfnIMJQelSskQRLes galères avec les bougies de préchauffage ici:https://www.youtube.com/watch?v=EX95yyH-3xU&list=PLi1IFfc_t3G7gN5ksSVQLoCpKkJI0J6HOUn amorçage de pompe à huile qui a plutôt bien marché:https://youtu.be/sGVg8m3D_NEVoici les outils et produits que j'ai utilisés dans cette vidéo:🔧🔧🔧Outillage général🔧🔧🔧Mallette cliquets + douilles 172 pièces: http://gbrnr.com/gbWYhgClés mixtes de 6 à 32 mm: http://gbrnr.com/gtzR1iBarre de force télescopique: http://gbrnr.com/Y9nmLT4 Barres  de levier: http://gbrnr.com/myUqe9Seringue + tube 80cm: http://gbrnr.com/hxVLbSCutter: http://gbrnr.com/NO0BLiJeu de 10 Clés à Pipe Débouchées: http://gbrnr.com/t3Gpc1Perceuse: http://gbrnr.com/1eH3aNPorte douille hexagonal vers carré: http://gbrnr.com/L5puYnOutillage spécialisé mécanique:Clé dynamométrique 1/2 13-210 Nm: http://gbrnr.com/f822yyClé dynamométrique 1/4 5-25 Nm: http://gbrnr.com/iFZXAVJeu de Clés à Cliquet articulées: http://gbrnr.com/Qjlvp7Crochets Longs: http://gbrnr.com/ADSiyOPied à Coulisse: http://gbrnr.com/rCyKIHAtelier:Servante: http://gbrnr.com/1tTPNESupport Moteur: http://gbrnr.com/sy2DhwConsommables:Papier essuie tout: http://gbrnr.com/GcroznChiffons Microfibre: http://gbrnr.com/nbTbxkJoints bouchon vidange cuivre: http://gbrnr.com/domgqzGaine Annelée Fendue: http://gbrnr.com/PR2d96Ruban Isolant Tissu pour Faisceaux: http://gbrnr.com/e2nvEqProduits:Nettoyant frein: http://gbrnr.com/s6kM7RNettoyant frein x18: http://gbrnr.com/i0SdfiLubrifiant Silicone: http://gbrnr.com/38JMoXGraisse Cuivre Liqui Moly: http://gbrnr.com/4VtfQ1Graisse contacts électriques: http://gbrnr.com/avDscvWD40 Specialist Graisse en Spray: http://gbrnr.com/M4KLrTSécurité personnelle:Gants en Nitrile Orange: http://gbrnr.com/0MlIxeLunettes de sécurité: http://gbrnr.com/RYtmjXCombinaison de Travail: http://gbrnr.com/3YTX5jChaussures de Sécurité: http://gbrnr.com/1WU5npGants en cuir: http://gbrnr.com/gL2pwA🧰 Boite à outils avec tous les OUTILS et PRODUITS que j'utilise:https://docs.google.com/spreadsheets/d/17x_JePhx5VsM3-OgpPtjhUDLiaLzYkM3STDf1Z8FvLs/edit?usp=sharing📹 Ma caméra: http://gbrnr.com/OamZ0h🎤 Micro cravate: https://amzn.to/2HB4YA6🎤 Micro zoom: https://amzn.to/2Zt8o2z🎵 Chansons GBRnR dispo ici:   http://gbrnr.com/yFYYHp 🎤 🎸 🤘🔥🎵 Musiques originales par🎵 Tai Shindehai Wuang https://www.youtube.com/user/SHINDEHAI🎵 Florent Garcia https://www.youtube.com/user/0loloiku0🎵 et François Claire👨🏻‍🎓 Formations sur la Garage Bagnoles Academy: https://gba.gbrnr.com📧 Recevoir mes e-mails privés http://gbrnr.com/5Q7bbeSuivez GBRnR sur:https://www.facebook.com/gbrnr/https://twitter.com/FrancoisGbrnrInstagram: @francoisgbrnret http://gbrnr.com/Contact: http://gbrnr.com/contact🚫NE PAS CLIQUER SUR CE LIEN 😱❌ http://gbrnr.com/bRV7DX  ❌ 😵Les liens fournis vers les outils et produits peuvent être des équivalents de ceux utilisés dans cette vidéo. Ces liens sont des liens affiliés vers des sites partenaires comme Amazon.fr ou ManoMano.fr qui permettent à la chaîne Garage, Bagnoles et Rock’n Roll de percevoir une commission.Les vidéos de la chaîne Garage, Bagnoles et Rock'n Roll sont publiées pour simple but de divertissement. Son auteur ne saurait être poursuivi pour des mauvaises conséquences de l'utilisation par ses spectateurs de tout ou partie des informations qu'elles contiennent.Veuillez toujours porter des équipements de sécurité personnels lors de la réalisation de travaux de mécanique similaires. En cas de doute sur la dangerosité d'une opération, de ses conséquences ou de votre propre capacité à la réaliser faites appel à un professionnel.","PT22M2S"
"P-hotlRZc9E","5  THÉORIES SUR L'ANTARCTIQUE (#95)","2020-09-15T15:59:55Z","UCf0mOxfawezlHIVuHd3L2VA","Didi Chandouidoui","10","20.18.09","antarctique|extraterrestre|carte|terra australis|iceberg vert|jadeberg|oeuf géant|loch ness|plesiausaure|glace|ningen|baleine|abysse|océan|mystère|documentaire","388603","32038","450","1816","https://i.ytimg.com/vi/P-hotlRZc9E/default.jpg","False","False","Une ancienne civilisation sur le continent glacé ? Des espèces inconnues ?Dans cet épisode, on fait le tour des théories sur l'Antarctique en passant par des structures étranges, de la glace mystérieuse et même une expédition incroyable. Ma chaîne sur LOST  : https://bit.ly/3bupfUUMon roman : https://amzn.to/3atjlSKMe faire un don : https://www.tipeee.com/didi-chandouidouiMe faire coucou : https://www.twitter.com/didichandouidou","PT13M1S"
"pB__y90asSY","Retour de Benjamin + on a reçu notre nouveau canapé !","2020-09-15T16:03:53Z","UCwp2_uZxzKQTWyxGpaX1ByQ","La Maison","24","20.18.09","pierre croce|benjamin verrecchia|lucas studio|camille lv|verrecchia|maison grise|fred van long|guillaume santin|valentin squirelo|petit voyou|pierre croce volume 2|la maison|coulisses|vlog|retour de benjamin|nouveau canape|decor|making of|room tour|décor|studio","304892","20181","373","1501","https://i.ytimg.com/vi/pB__y90asSY/default.jpg","False","False","Benjamin est de retour et on reçoit notre nouveau canapé !► Les chaînes des membres de la Maison : - Camille LV : https://www.youtube.com/channel/UCcVkKvEp4xPOYJRlPjUxv2g- Lucas Studio : https://www.youtube.com/channel/UCfMw_NLtTEur_Gz7kpwvQGA- Pierre Croce : https://www.youtube.com/pierrecroce- Benjamin Verrecchia : https://www.youtube.com/benjaminverrecchia- Petit Voyou : https://www.youtube.com/petitvoyou- Fred Van Long : https://www.youtube.com/fredvanlong- Pierre Croce Volume 2 : https://www.youtube.com/pierrecrocevolume2- Guillaume Santin : https://www.youtube.com/guillaumesantin-Valentin Squirelo : https://www.youtube.com/c/HackerloopDans nos vlogs vous pourrez retrouver Pierre Croce, Benjamin Verrecchia, Lucas Studio, Camille LV, Fred Van Long, Guillaume Santin et tout le reste de l’équipe !","PT18M58S"
"t0HpHsAtFrw","BETTY LE DEFENDER DE LA MOTO PART POUR L'ISLANDE  ► BETTY, THE MOTORCYCLE DEFENDER GOES TO ICELAND","2020-09-16T15:00:02Z","UCaUsBCtdRYgeu-2AQQZ5Y7Q","Lolo Cochet - Moto","2","20.18.09","moto|motorbike|lolo|cochet|extreme|crash","46160","6421","27","400","https://i.ytimg.com/vi/t0HpHsAtFrw/default.jpg","False","False","Betty,  épisode 1: genèse d'un monstre du franchissement et départ pour l'Islande, terre hostile !J'ai toujours dit que, seul, au bout du monde et sans assistance aucune, il valait mieux ne pas se fourrer dans des situations inextricables. Dans une pente off-road vertigineuse, un fond de vallée sans issue, une chute sans retour ! Et je l'ai vérifié plusieurs fois : au fin de fond de la Sibérie lors d'un road-trip solitaire de 12.000 km de Moscou à Vladivostok. Mais également lors de notre récent Kap 2 Cap, où, à deux avec Amaury, nous nous sommes sortis ensemble de situations plutôt complexes.Et si j'avais été seul ? Bah j'ai pas la réponse. Car la moto parfaite (enfin ma moto parfaite, celle qui trotte au fond de mon cerveau entre deux autres conneries) et qui me permettrait de me sortir de toutes les situations, n'existe pas aujourd’hui.En tous cas, pas encore. Alors je me suis mis à réfléchir à Betty. Pourquoi Betty ? Parce que j'aime bien ce prénom, il a un goût d'aventure, et aussi parce que je sais que je l'aime déjà cette moto. Je sais qu'elle ne sera forcément pas au goût de tous. Parce que nombre d'entre vous seraient partis d'une autre base, auraient choisi une autre voie ! C'est comme ça, les choses parfaites ne le sont qu'à nos yeux.Du coup, c'est sûr, Betty sera seule dans son genre. Elle devra être à la fois, capable de voyager par la route sur de très longues distances, mais aussi de se sortir de n'importe quel bourbier, de grimper n'importe quelle montée impossible ou franchir n'importe quelle rivière. Bref, elle va devoir ressembler à un mouton à cinq pattes, à une girafe sans cou, un serpent sans queue! Une insulte à la compréhension, à l’entendable, à l'esthétisme, à l’art. Prépare-toi, faudra t'y faire, Betty sera bestiale, taillée comme un char d’assaut, mais à moi, elle me plaira.Mon choix ? Une BMW NineT Urban GS. Oui je sais, c'est pas léger, c'est pas un mono mais t'occupe, on s'en fout. Car Betty, je l'ai dans la tête, dans la peau. Et pour commencer, à peine née, Betty je vais lui ôter les bras, les jambes et la tête et je vais tout refaire. Là, tu es désormais convaincu que Betty n'aura aucune chance dans la vie.Sauf que c'est oublier que Betty a un parrain, un bienfaiteur, son Jean Valjean à elle … en la personne de La Banque Postale Financement. Eux, je les ai croisés l'an passé. Avec la Banque Postale, on avait organisé l'an passé des rencontres abonnés dans toute la France. Ça s'est super bien passé, on a flashé et ils m’ont dit : « imagine nous un projet, fais nous rêver, on te suit ». Précision hyper importante, la dernière fois qu'un sponsor hors captif moto s'est intéressé à la moto (soit disant anxiogène, dangereuse) c'était dans les années 70 avec les cirages Baranne ou les chaussures André. J'exagère mais à peine.Aujourd'hui, la moto a certes un peu changé de statut avec l’apparition d’un côté hype, hipster ou encore via la mobilité et l'autonomie en ces temps de Covid, mais je salue haut et fort le fait qu'une banque, la Banque Postale Financement, s'intéresse à la moto. C'est grâce à eux, grâce à cette envie de financer ce projet, mais aussi les projets de tous, que je vais pouvoir te faire rêver aux quatre coins du Monde. Alors c'est parti pour un premier épisode retraçant l'impressionnante mutation de Betty et son départ pour une terre très hostile !N'oublie jamais. Durant tout ce projet. Welcome à La Banque Postale Financement (sans eux, clairement, pas de projet, pas de story, pas de post, pas de photos ou de vidéos à mater gratos sur Youtube) et welcome à  Betty. Née sans bras, sans jambe, sans tête mais qui va, j'en suis sûr, très bien s'en sortir dans la vie.UNE PRODUCTION LOLO PROD & LA BANQUE POSTALE, FACILITATEUR DE PROJETSREALISATION : LAURENT COCHETIMAGES : LAURENT COCHETMONTAGE : LAURENT COCHET & VINCENT LEGERREMERCIEMENTS- Horizon Moto à St Ouen-l’Aumône, pour la mise à disposition d’un banc de mécanique et de leur expertise pour le montage de Betty.- SW Motech pour les nombreuses pièces (sabot, crash bars, repose-pieds, garde-boue, bagagerie)- GT Auto à Magny en Vexin pour la peinture- Proweld à Mantes-la-Ville, faiseurs d’échappements sur mesure mais aussi de crash bars pour Betty.- Optimark pour la déco de Betty- BLKMRT pour les conseils avant mon voyage","PT6M22S"
"bXBfuukv904","À qui appartient l'Antarctique ? | Angle Droit | Le Vortex#27","2020-09-16T16:00:08Z","UCZxLew-WXWm5dhRZBgEFl-Q","Le Vortex","28","20.18.09","Le Vortex|vortex|NES|CNRS|ARTE|Vortex arte|CNC Talent|vulgarisation|vulgarisation scientifique|science|colocation|angle droit|florence|droit|antarctique|protection animaux|protection environnement|paix|traité internationaux|bébé antarctique|pole sud|science de comptoir|géologie|pingouins|écologie|propriété|geopolitique|tourisme|un creatif|linguisticae|orange","57311","6072","48","221","https://i.ytimg.com/vi/bXBfuukv904/default.jpg","False","False","L’Antarctique, c’est une très vaste étendue avec pas mal de neige. Qui ça pourrait intéresser ? Et bien, au final, comme Florence d’Angle Droit va nous l’expliquer, pas mal de monde. Et elle va nous dire pourquoi depuis des décennies, beaucoup de nations s’arrachent quelques petits lopins de terre dans ce grand désert de glace.Pour retrouver Florence et débriefer l'épisode sur sa chaîne Twitch, suivez ce lien : https://www.twitch.tv/angledroit🥂Si l’épisode vous a donné froid, n’hésitez pas à venir vous réchauffer sur le Discord : https://discord.gg/2uQT2r9BIENVENUE DANS LE VORTEX !Les ténèbres s'amassent, et voici que ma coloc commence. Elle ne prendra fin qu’à la fin de la saison. Je participerai à des collabs, citerai mes sources et n'engendrerai pas de pouces rouges. Je suis le savoir au cœur des ténèbres. Je suis le vulgarisateur au sein du Vortex. Je suis le bouclier qui protège de la désinformation. Je voue ma vie entière et mon honneur à la Vulgarisation, pour cette nuit et toutes les nuits à venir.#Vortex #ARTE #Vulga📅 L’humour est-il universel ou est-il nécessaire d’avoir un certain bagage culturel pour comprendre une blague ? Monté s’attardera sur cette question dans le prochain épisode.👪 Les colocs de la saison printemps/été :Angle Droit : https://www.youtube.com/channel/UC_KidpuCqhbvqZedgq2DPpALinguisticae : https://www.youtube.com/channel/UCofQxJWd4qkqc7ZgaLkZfcwScience de comptoir : https://www.youtube.com/channel/UCE_LWXcsdp7cWbo4DR4ZA-AUn Créatif : https://www.youtube.com/channel/UCAiy7bY8nTQCWrkSRh6Wu9wISAN INDEV : ISAN 0000-0005-2AA3-001A-S-0000-0000-RSources : https://actu.dalloz-etudiant.fr/a-la-une/article/quest-ce-quun-etat/h/cc2b7dbab75f95b0db74949daa76f12c.htmlhttps://www.lhistoire.fr/la-guerre-froide-na-pas-eu-lieu-en-antarctiquehttp://droitnature.free.fr/pdf/Conventions/1959_Traite_Antarctique.pdfhttps://www.franceculture.fr/emissions/culturesmonde/territoires-en-marge-et-ilots-juridiques-14-qui-appartiennent-les-banquiseshttps://brest-bs.com/wp-content/uploads/2016/04/anne-choquet.pdfhttps://www.ats.aq/index_e.htmlhttp://droit.antarctique.free.fr/FichesTechniques.htmhttp://droit.antarctique.free.fr/Breves2.htm#appartienthttps://www.nouvelobs.com/planete/20190625.OBS14865/tribune-la-france-a-protege-l-antarctique-pendant-la-guerre-froide-et-doit-continuer-a-le-faire.htmlhttps://www.rtl.fr/actu/international/l-antarctique-theatre-d-une-guerre-tres-froide-entre-grandes-puissances-7793579273https://www.populationdata.net/pays/antarctique/https://www.la-croix.com/Archives/2007-08-22/L-Antarctique-n-appartient-a-personne.-_NP_-2007-08-22-299012https://www.lemonde.fr/a-la-une/article/2011/10/22/l-antarctique-tentante-boite-de-pandore_1592326_3208.htmlhttps://www.youtube.com/watch?v=mdAFJ1JDCEQ","PT18M4S"
"ehFsw4wTgeI","PNL // La Légende : Remix","2020-09-16T18:00:11Z","UCIh4fbWil1PPwvSxA1bAl2A","PNL WORLD","10","20.18.09","pnl|dans|la|légende|deux|freres|instru|instrumental|prod|musique|rap|kick|snare|mix|master|guitar|synthé|au|dd|interview|clash|nabil|tarik|ademo|nos|andrieu|corbeil|essone|gagarine|tarterêts|cité|francais|chang|blanka|cloud|nkf|joa|trackbastardz|trap|dll|df|le|monde|chico|lmc|qlf|quelafamille|remix|diamond|diamant|ryuk|a l'ammoniaque|celsius|audd|shenmue|la légende|cramés|da|jusqu'au dernier gramme","56020","5425","35","501","https://i.ytimg.com/vi/ehFsw4wTgeI/default.jpg","False","False","PNL // La Légende Remix- Cramés & Jusqu'au dernier gramme X Naha- Jusqu'au dernier gramme & Dans la Légende X J'suis QLF- Tu sais pas X J'suis QLF- DA X J'suis QLF- DA X Cramés- DA X Naha- Cramés X NahaRemix & Montage : @PNL WORLD Instagram & Twitter : @pnlworld_   Animation : @cottarts Miniature : @billel_art4 ans pour l'album Dans la légende !#PNLWORLD #LALÉGENDE #REMIXSources visuelles :PNL - DAPNL - J'suis QLFPNL - SimbaPNL - Deux FrèresPNL - Le monde ou rienPNL - À l'ammoniaquePNL - Tchiki TchikiPNL - BlankaPNL - Dans ta ruePNL - Oh lalaPNL - J'suis PNLPNL - La vie est bellePNL - J'comprend pasPNL - Au DDPNL - NahaTracklist Deux FrèresTeaser Deux FrèresTournée Dans la légendeFilature agency DLL TOUR WorkAnnonce Dans la légendeTeaser Netflix by iMetrageBBP & NKF , Timal La 6Dans la légende VIDEO GAMELive Au DDBooba - Petite FilleBooba - GlaiveBooba - FridayKekra - Putain de SalaireDTF - Veni quiDTF - Kira13 Block ft. Niska - TieksS.Pri Noir - SkywalkerMoha 2MZ - Paranoïack (teaser)Orelsan ft. Damso - Rêves bizarresDamso - Mosaïque solitaireDamso - SmogLefa ft. Leto - InclassableLomepal - Trop beauPaysages magnifique HD DroneVidéos Rétro","PT3M33S"
"WAGlb7u9nqE","Stray Kids Back Door Dance Practice Video","2020-09-16T10:59:55Z","UC9rMiEjNaCSsebs31MRDCRA","Stray Kids","22","20.18.09","Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|이민호|LEE KNOW|MINHO|LEEMINHO|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|지성|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|정인|I.N|YANGJEONGIN|JEONGIN|백도어|back door|in life|스트레이 키즈 백도어|스트레이 키즈 back door|스키즈 백도어|백도어 안무영상|백도어 안무연습|백도어 안무|back door choreography|stray kids choreography|skz choreography|skz dance|스트레이 키즈 안무영상|스트레이 키즈 안무연습|스트레이 키즈 안무|스키즈 안무|스키즈 안무연습|스키즈 안무영상|스트레이 키즈 직캠","1713099","373640","977","15169","https://i.ytimg.com/vi/WAGlb7u9nqE/default.jpg","False","False","Stray Kids(스트레이 키즈) Back Door Dance Practice VideoStray Kids THE 1ST ALBUM IN生iTunes & Apple Music: https://apple.co/2Fz8NaMSpotify: https://spoti.fi/2Frc0cGStray Kids Official YouTube: https://www.youtube.com/c/StrayKidsStray Kids Official Facebook: https://www.facebook.com/JYPEStrayKids/Stray Kids Official Instagram: https://www.instagram.com/realstraykids/Stray Kids Official Twitter: https://twitter.com/Stray_KidsStray Kids Official Fan's: https://fans.jype.com/StrayKids#StrayKids #IN生 #BackDoor #백도어#스트레이키즈 #INLIFE#YouMakeStrayKidsStayCopyrights 2020 ⓒ JYP Entertainment. All Rights Reserved.","PT3M16S"
"ZML1IsWoo9M","Les 35 ans de cavale du NAZI le plus recherché au monde (Josef Mengele) - HDG #25","2020-09-15T16:00:08Z","UCjxfoYq1vAEGU7KD_C3I48g","Mamytwink","24","20.18.09","Josef Mengele|Histoires de guerre|Mamytwink|Cavale|Nazi|35 ans|fuite|Amérique du Sud|Auschwitz|Ange de la mort|Chasseur de nazis|Zecharia","235761","24198","190","924","https://i.ytimg.com/vi/ZML1IsWoo9M/default.jpg","False","False","Notre livre « Histoires de guerre » sort le 17 septembre dans toutes les librairies. Pré-commandez le en ligne ici : https://livre.fnac.com/a14809979/Mamytwink-Histoires-de-guerre?awc=12665_1600074311_b59c300fbd1239511e56465bab6e6cf8&ectrans=1&Origin=Awin661019On a très hâte de lire vos retours au sujet du livre, dites-nous ce que vous en pensez dans les commentaires et sur les réseaux sociaux !Josef Mengele était le médecin-chef du camp d'Auschwitz-Birkenau. Le médecin nazi a pratiqué d'horribles expériences sur les déportés du camp de la mort. À la fin de la Seconde Guerre mondiale, il parvient à se cacher, puis s'enfuit en Amérique du Sud. De l'Argentine au Brésil, découvrez les 35 ans de cavale du nazi le plus recherché au monde !Merci à l'historien Patrick Godfard pour son aide dans la préparation de cet épisode.Merci à Pierre-Alain de Garrigues d'avoir prêté sa voix pour l'épisode. Sa chaîne : https://www.youtube.com/user/sainteannaHistoires de guerre est une série qui relate des faits historiques insolites et marquants des dernières guerres. Cette émission a pour but de mettre la petite histoire dans la grande, sans pour autant glorifier la guerre et ses acteurs. Retrouvez tous les épisodes de la série : https://www.youtube.com/playlist?list=PLhyfczaF1NwJnWaxUQRDCh0hVbuV_tYBBNouvelle vidéo tous les mardis à 18h !Abonnez-vous à la chaîne : https://www.youtube.com/user/Mamytwink?sub_confirmation=1INSTAGRAM➜ https://www.instagram.com/mamytwink/➜ https://www.instagram.com/francoiscalvier/➜ https://www.instagram.com/zecharia_hs/La chaîne de François : https://www.youtube.com/user/francoiscalvierNotre livre Les Explorations nocturne : https://amzn.to/2CMzdBlSources de l’épisode :What made this man ? Mengele, Robert Jay Lifton, 1985 http://academics.wellesley.edu/Polisci/wj/100/mengle.htmLes 35 ans de cavale de Josef Mengele, France 2, 2018 https://www.youtube.com/watch?v=9nR_FEn7LSYThe twins of Auschwitz, BBC, 2015 https://www.bbc.com/news/magazine-30933718Rapport du département de la justice américain sur la cavale de Mengele, 1992 https://www.justice.gov/sites/default/files/criminal-hrsp/legacy/2011/02/04/10-01-92mengele-rpt.pdf60 minutes : Survivors of Josef Mengele twin’s experiments, CBS, 1992 https://www.youtube.com/watch?v=ocq2zy2ZCTMLa disparition de Josef Mengele, Olivier Guez, Grasset, 2017 (prix Renaudot)Voici notre matériel de tournage et d'exploration. Les liens sont affiliés à Amazon, chaque achat contribue donc à nous soutenir dans nos projets !🎥 NOTRE MATÉRIEL DE TOURNAGECaméra principale : https://amzn.to/2YHytHbObjectif grand angle : https://amzn.to/2YM45M3Objectif de François : https://amzn.to/2OCz3kM Micro : https://amzn.to/2K8QomK Notre (incroyable) drone : https://amzn.to/2FRfSBh Gorillapod : https://amzn.to/2JYBsru GoPro Hero 7 : https://amzn.to/2JWeDEM Caméra vision nocturne : https://amzn.to/2CNpGKq 🔦 NOTRE MATÉRIEL D'EXPLORATIONFrontale : https://amzn.to/2UpogQd Lampe torche : https://amzn.to/2WzSc9Q Panneau d’éclairage : https://amzn.to/2CRRP2Y Chaussures : https://amzn.to/2FQCG3L Sac à dos : https://amzn.to/2Ve4rc5 Sac à dos photo : https://amzn.to/2YvI9nGVeste : https://amzn.to/2OEchJr🖥 NOTRE MATÉRIEL DE MONTAGEÉcran spécial montage : https://amzn.to/2xkqpzvNotre bijou (Incroyable disque dur SSD) : https://amzn.to/2X5ubfH","PT16M18S"
"jmJtSdTqwl4","PARIS : LA POLICE RETROUVE ÇA DANS LA SEINE !!!! CHRISDETEK (ft la police)","2020-09-16T11:05:07Z","UCEbNcU17zzU6Lf2rUNAQVHg","ChrisDetek","24","20.18.09","chrisdetek|chrisdetect|chris|detect|police|paris|prefecture police|seine|tour eiffel|tour eiffel restaurant|detek|comment trouver|comment","72446","6150","150","206","https://i.ytimg.com/vi/jmJtSdTqwl4/default.jpg","False","False","ABONNE TOI !!! Paris : la police nationale retrouve ça dans la Seine. ChrisDetek peche à l'aimant (Feat la police)                                                 🔻🔻🔻 Déroule pour les infos 🔻🔻🔻✅ Vidéo précédente : Je teste l'hypnose c'était pas prévu @Pierr Cika https://youtu.be/nNZzOsTldpc✅  Pour les aimants tu vas là : https://www.maisondeladetection.com/112-peche-a-l-aimant✅ Pour la musique de fin tu vas là instagram : @ugochaurand➰ ME SUIVRE ➰J'aime partager mes passions & découvertes sur les réseaux, suivez mes aventures : ✅ INSTAGRAM : https://bit.ly/2MoF0nK✅ TWITTER : https://bit.ly/2OLinGQ✅ FACEBOOK : https://bit.ly/2MWkIhy➰ MES PLAYLISTS ➰C'est ici que vous trouverez mes playlist :✅ PECHE A L'AIMANT : https://bit.ly/2MoHJxm✅ ORPAILLAGE : https://bit.ly/2MkNps5✅ DETECTION DE METAUX : https://bit.ly/2MSlWu7➰ MES RECOMMANDATIONS ➰✅ CAMERA LUMIX FZ1000 : https://amzn.to/2FjKNsn✅ MON MICRO : https://amzn.to/2RjmcWN✅ MON MAC : https://amzn.to/3m95o3i✅ MA LUMIERE STUDIO : https://amzn.to/3iigz7n✅ MES SOFTBOX : https://amzn.to/32e5mz8✅ MON TREPIEDS : https://amzn.to/3mcJfRI✅ DJI OSMO MOBILE 2 : https://amzn.to/2nIYKDQ✅ DJI DRONE SPARK : https://amzn.to/2wbhqQf✅ GOPRO HERO 5 : https://amzn.to/2nNrmMg✅ GOPRO HERO 8 : https://amzn.to/3k4dGY7✅ MON MAC : https://amzn.to/2Myqrgw✅ COMPTEUR D'ABONNÉS YOUTUBE : https://amzn.to/2MjInMC✅ CASQUE BLUETOOTH : https://amzn.to/2MSqMaL●▬▬▬▬▬▬▬▬๑๑▬▬▬▬▬▬▬▬▬●Contact pro chriska7074@gmail.com pour les autres demandes je regarderai les commentaires et sur les réseaux#chrisdetek #paris #police","PT13M33S"
"AL3p8JDO880","J'ai annulé mon mariage pour te retrouver","2020-09-16T06:00:01Z","UCckixnVbCfqvqz37XF8j6rw","La Vie","24","20.18.09","y'a que la vérité qui compte|émission|talkshow|tv|télé réalité|culte|rideau|tellement vrai|fontaine|bataille","171470","1968","136","279","https://i.ytimg.com/vi/AL3p8JDO880/default.jpg","False","False","Ils étaient tous les deux sur le point de se marier avec quelqu'un d'autre, mais n'ont jamais pu s'oublier.Plus d'épisodes : https://www.youtube.com/playlist?list=PL-kgCBwlReyBcfxc2zPYDekqQ8bku_LUBSuivez nous sur les réseaux :Facebook : https://www.facebook.com/cEstMaVieTV","PT14M21S"
"87bHd8vivdw","Les transports en France","2020-09-16T16:00:04Z","UCdX4YGh4EH5xDNobHVe4RWA","Tokyo no Jo","24","20.18.09","train|france|métro|paris|sale|japonais|enfer|choquant","56440","9964","39","1058","https://i.ytimg.com/vi/87bHd8vivdw/default.jpg","False","False","Je me fous de la gueule des transports en commun en France.Profite bien de la vidéo au cas où, avant que ce soit supprimé mdrINSTAGRAM https://www.instagram.com/tokyo.no.jo2018TWITTER ... Cherche sur Twitter.stock by Videezy.com","PT10M34S"
