video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,duration
"6EA_v_K38n8","24 HORAS en una MÁQUINA GIRATORIA GIGANTE","2020-09-16T19:00:03Z","UCNfoPrh2gSZpwijbb9SOKmA","Portillo","24","20.21.09","24 HORAS en una MÁQUINA GIRATORIA GIGANTE|portillo|portillx|marcvilas|24 horas|24h|reto|challenge|overnight|girar|girando|giratutto|especialista cine|mareado|vueltas|veinticuatro horas|un dia|24 h en un cubo|vlog|divertido|entretenimiento|voltear|dando vueltas","1037676","119376","1778","2835","https://i.ytimg.com/vi/6EA_v_K38n8/default.jpg","False","False","En este vídeo voy a pasar 24h girando en una maquina gigante de dar vueltas, si, eso existe. No habría podido hacer este proyecto sin la ayuda de InExtremis por permitirme usar sus instalaciones y también de Marina y Marc por acompañarme , apoyad el vídeo suscribiéndoos al canal y dejando un like bien sabroso.☠️ SI QUIERES MOLAR MUCHO Y SER ESPECIALISTA DE CINE HAZ CLICK AQUÍ:https://inextremisfilm.com/es/academia🏋️‍♂️ Y PARA VISITAR EL GIMNASIO:https://www.instagram.com/inextremisclub/🔥 Sígueme en Instagram: @portillxhttps://www.instagram.com/portillx/⚡️ Canal de Marc: https://www.youtube.com/marcvilas","PT12M4S"
"VKqLu_ptHfg","Así fue PS5 SHOWCASE en DIRECTO y en ESPAÑOL Todo PLAYSTATION 5 precio, fecha, juegos de lanzamiento","2020-09-16T21:52:58Z","UC05m1jT_pGm-DJKlpXsBYkA","3DJuegos.com","20","20.21.09","[none]","475567","8962","785","799","https://i.ytimg.com/vi/VKqLu_ptHfg/default.jpg","False","False","►Suscríbete, así nos ayudas ;) https://goo.gl/aj16pZHoy ha sido un gran día para los aficionados interesados en hacerse con una PlayStation 5, y es que Sony ha anunciado para hoy su PS5 Showcase. El evento trajo novedades importantes sobre el hardware de nueva generación, y si hace pocos días fue Xbox Series X quien dio luz verde a toda la información referente a la nueva videoconsola, ahora le toca el turno a Sony. ¿Qué esperábamos? Fecha, precio y catálogo de videojuegos de lanzamiento para la plataforma, y un nuevo vistazo al aspecto de los videojuegos next-gen más esperados. Desde las 20:30 (GMT+1) hemos estado analizando con los editores de 3DJuegos la previa del evento repasando todo lo que necesitas saber sobre las novedades y espectativas, mientras que, a partir de las 22:00 (hora española), emitiremos en directo el propio show. ¿Quieres más detalles? Sigue este enlace para saber más https://www.3djuegos.com/noticias-ver/207820/sigue-hoy-el-evento-de-ps5-en-directo-con-videos-de-los/Síguenos también en:►Web: https://www.3djuegos.com►Facebook: https://www.facebook.com/3djuegos►Instagram: https://www.instagram.com/3djuegos/►Twitter:  https://twitter.com/3djuegos","PT2H51M19S"
"W_oHf_4wXmg","FMK, Rusherking - HISTORIA (Official Video)","2020-09-17T23:00:09Z","UCVp7te1efNavrChSn2VOlMw","FMKVEVO","10","20.21.09","FMK|FMK oficial|FMK 2020|FMK Historia|FMK y Rusherking|Rusher|Rusherking|Rusherking oficial|Fmk remix|Rusherking 2020|Fmk video|FMK letra|FMK lyric|Trap|Trap argentino|Trap sad|FMK canción|Fmk tema|Big One|Bizza|Bizzarap|Khea|Ecko|Nicki Nicole|Trueno|María Becerra|Lith Killah|Fmk reacción|MYA|BHAVI|Paulo Londra|WOS|Duki|Coscu|Calle 2|Wosito|perdoname|bad bunny|sad|Hip hop|rap|Luck Ra|Ysy A|Cazzu|Lalo","663695","56417","289","2608","https://i.ytimg.com/vi/W_oHf_4wXmg/default.jpg","False","False","Escuchalo ACÁ ▶ https://sonymusicargentina.lnk.to/Historia Top Hits: https://lnk.to/FMKTopVideosMás FMK:🎥 Qué Te Está Pasando: https://youtu.be/o0TTg1lJNrU🎥 HIELO: https://youtu.be/QPrdl-BGF8c🎥 Aunque ya no estés aquí: https://youtu.be/vhZNwiE-hYo🎥 Calle 2 Remix: https://youtu.be/EyYNQhkOEnk🎥 Perdóname : https://youtu.be/Ppr1fUpYAiMSUSCRIBITE ACÁ ▶ http://smarturl.it/FMKYT Plataformas Digitales:Spotify: http://smarturl.it/FMKSpotify  YouTube Music: http://smarturl.it/FMKYM Apple Music: http://smarturl.it/FMKAppleMDeezer:  http://smarturl.it/FMKDeezerSeguí a FMK en Redes Sociales:Instagram: https://www.instagram.com/fmk.oficialTwitter: https://twitter.com/fmk026#FMK#RUSHERKING#BIGONE#HISTORIA","PT3M49S"
"aFSkt92TOXA","¡PONIENDO A PRUEBA LA RTX 3080! ¿Es tan BUENA como dicen?","2020-09-16T13:06:22Z","UC36xmz34q02JYaZYKrMwXng","Nate Gentile","28","20.21.09","nvidia|ampere|rtx|rtx 3080|3080|review 3080|benchmarks 3080|pruebas 3080|nueva grafica|graficas nvidia|nuevas graficas nvidia|mejores graficas|mejor grafica","973897","87756","1139","4820","https://i.ytimg.com/vi/aFSkt92TOXA/default.jpg","False","False","En este vídeo vamos a ver benchmarks y pruebas de la nueva RTX 3080 de la serie Ampere que presentó Nvidia hace un par de semana.--- SPONSOR ---https://www.gvgmall.com20% cupón descuento para software: NG20Microsoft Windows 10 Pro OEM CD-KEY GLOBAL:https://bit.ly/2UB7AlTOffice2016 Professional Plus CD Key Global:https://bit.ly/2EYkVy6Office2019 Professional Plus CD Key Global:https://bit.ly/2Uu2hZz3% cupón para juegos: NG3👾 Discord: https://discord.gg/mw4FSmt💻 Presupuestos: http://nategentile.com👨‍🎓 Mi academia: https://mastermind.ac📷 Instagram: https://www.instagram.com/nategentile7/Editado por Sara Campoy:  https://instagram.com/saranoghark#nvidia #rtx #ampereLínea de tiempo:0:00 Introducción1:43 Minuto de Silencio y Sponsor - GVGMall2:50 Diseño de la RTX 3080 Founders Edition5:24 Temperatura, Ruido y Consumo5:59 Pruebas de Rendimiento8:30 Sobre la arquitectura Ampere9:34 Los Tensor Core y DLSS11:27 Los RT Cores y Raytracing12:55 El Impactante Precio y sus Motivos13:37 Fotolitografía con Samsung14:13 Lanzamiento de las Nuevas Consolas17:02 RTX IO18:52 Reflexión y conclusión final","PT21M3S"
"ZJjmKh3_Iw8","HACIENDO RETOS VIRALES QUE NUNCA ANTES HICE *iug*","2020-09-17T22:00:06Z","UCMFEviB7yKlLleIAZ8hv_Fw","Zamir Villamil","22","20.21.09","zamir|villamil|ZAMU|zamirrvillamil|chistoso|jajaja|videos de risa|chubby bunny|pasteleo challenge|2013|youtubers|yoga challenge|dando vueltas|me vomito|retos|challenge|mukbang|asmr|satidfactorio","210274","29759","278","1156","https://i.ytimg.com/vi/ZJjmKh3_Iw8/default.jpg","False","False","MIS REDES SOCIALES 😎:INSTAGRAM: http://instagram.com/zamirrvillamilTWITTER: https://twitter.com/ZamirrVillamilFACEBOOK: https://www.facebook.com/villamilzamirSNAPCHAT: @zamirrvillamilCONTACTO: contactozamirvillamil@gmail.comSígueme o tendrás rinitis como yo :p LOS AMO, LOS LLEVO EN MI ESTÓMAGO :3","PT12M49S"
"orXAg5dIMa8","Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards)","2020-09-17T06:00:03Z","UCANLZYMidaCbLQFWXBC95Jg","TaylorSwiftVEVO","10","20.21.09","Taylor Swift|Taylor Swift live|ACM|ACM Awards|Taylor ACM|betty|betty live|betty ACM|Taylor Swift betty|Taylor betty|country live|folklore|folklore live|folklore betty|Academy of Country Music Awards","3985221","331788","3719","21477","https://i.ytimg.com/vi/orXAg5dIMa8/default.jpg","False","False","“betty” Live from the 2020 Academy of Country Music Awards folklore available here: https://store.taylorswift.com ►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe ►Exclusive Merch: https://store.taylorswift.com►Follow Taylor Swift OnlineInstagram: http://www.instagram.com/taylorswiftFacebook: http://www.facebook.com/taylorswiftTumblr: http://taylorswift.tumblr.comTwitter: http://www.twitter.com/taylorswift13Website: http://www.taylorswift.com ►Follow Taylor Nation OnlineInstagram: http://www.instagram.com/taylornationTumblr: http://taylornation.tumblr.comTwitter: http://www.twitter.com/taylornation13#TaylorSwift #betty #ACMhttp://vevo.ly/pWBe5l","PT5M17S"
"JiNwUItG2d0","Independiente del Valle - Flamengo [5-0] | GOLES | Grupo A (Jornada 3) | CONMEBOL Libertadores","2020-09-19T02:00:51Z","UCFmMw7yTuLTCuMhpZD5dVsg","FOX Sports Sur","24","20.21.09","CONMEBOL Libertadores|Copa Libertadores de América|Libertadores|goles|fase de grupos|grupos copa|copa libertadores|fase de grupos libertadores|grupo A|jornada 3|5-0|independiente|independiente del valle|flamengo|fla|independiente flamengo|independiente 5 flamengo|goleada historica|campeon de america|independiente del valle flamengo|gabigol|goleada flamengo|Moisés Caicedo|Angelo Preciado|Gabriel Torres|Jhon Jairo Sánchez|Beder Caicedo|fox sports|conmebol","361155","8142","203","2108","https://i.ytimg.com/vi/JiNwUItG2d0/default.jpg","False","False","Flamengo sufrió una goleada histórica al perder por 5-0 ante Independiente del Valle en el partido disputado por la jornada 3 del grupo A de la Copa CONMEBOL Libertadores, tras el parate del fútbol por la irrupción del Covid-19. En un partidazo en Ecuador,el equipo local goleó al actual campeón de América con tantos de Moisés Caicedo, Angelo Preciado, Gabriel Torres, Jhon Jairo Sánchez y Beder Caicedo. Revive los goles y lo mejor del partido en este resumen de FOX Sports.#LibertadoresxFOX-SUSCRÍBETE a nuestro canal  http://bit.ly/FOXSportsSurVISITA nuestro sitio web http://www.foxsportsla.comSÍGUENOS en nuestras redes  - FACEBOOK: https://www.facebook.com/foxsportsla/- TWITTER: https://twitter.com/FOXSportsArg- INSTAGRAM: https://www.instagram.com/foxsportsarg/","PT11M26S"
"EgM6sJqaZ1o","LA CINTA DE CORRER GIGANTE DEFINITIVA","2020-09-16T19:00:01Z","UCqe6_gCDnh3LLsxVHAlL2VA","marcvilas","22","20.21.09","barcelona|bcn|españa|fotografía|marcvilas|vilas|maravillas|portillo|exploración urbana|urbex|lugares abandonados|maldición|instagram|cinta de correr gigante|hecha a mano|hecho a mano|cinta para bicis|bici|bicicleta|treadmill|diy|obstáculos|velocidad|reto|retos|invento|construcción|construyo|búnker apocalíptico|casero|juguete|juguetes|inextremis|sunts|airbag|airtrack|parkour|bike|saltos|gimnasio|efectos especiales|cine|special effects and stunts|staircase|especialista de cine","415984","35073","441","757","https://i.ytimg.com/vi/EgM6sJqaZ1o/default.jpg","False","False","Esta vez hemos puesto a prueba una cinta de correr gigante que se utiliza para cine. ¿Se podrá ir en bici en ella?Muchas gracias a la gente de InExtremis por dejarnos sus instalaciones y por prestarnos sus increíbles inventos. 😂Pronto van a abrir un Open Gym (@inextremisclub) para todo el que quiera disfrutar de la nave. Os podéis informar en su página web: https://inextremisclub.com/A parte, hace unas semanas, estuvimos haciendo un curso para ser especialistas de cine... ¡Una pasada! Si os interesa os podéis informar en su Instagram (@inextremisstunt) y en su página web: https://inextremisfilm.com/es/academiaSi queréis más vídeos como este podéis apoyar con un like y una suscripción. Sería algo altamente bonito.👀 Me podéis seguir en Instagram para no perderos nada. @marcvilas:  https://www.instagram.com/marcvilas/🌞 Canal de Portillo: https://www.youtube.com/user/theworldbelongstomad/🌝 Instagram de Handson: https://www.instagram.com/handsonl/","PT8M45S"
"PU4nLU6l7nc","MIS VECINAS ELIGEN MIS ARMAS EN FREE FIRE Y PASA ESTO...","2020-09-17T21:07:16Z","UCoOLEikViiW-rUdmTn2d_uA","CRACKS","20","20.21.09","free|fire|cracks|cracks free fire|yolo|yolo free fire|yolo free fire rap|nando|free fire|donato|donato free fire|thedonato|thedonato free fire|coloridas|mis|vecinas|clasificatoria|garena|garena free fire|free fire tik tok|partida de Free Fire|antronixx|antronixx g|fortnite|free fire en vivo|free fire random|free fire max|tendencias|mexico|argentina|colombia|heroico|grefg|thegrefg|hgames|hectorino|gran maestro|free fire casa de papel|free fire bermuda 2.0","1314064","180762","3604","6082","https://i.ytimg.com/vi/PU4nLU6l7nc/default.jpg","False","False","Estamos en vivo en twitch ahora mismo, torneo de jueves de Free Fire: https://www.twitch.tv/yoloaventurasLas coloridas eligen nuestras armas en Free Fire. Giramos una ruleta y la suerte decidirá con que armas jugaremos una partida de Free Fire en clasificatoria.Pasos del sorteo de coloridas:PASO 1: Suscríbete al canal de COLORIDAS: @COLORIDAS y activar la campanita de notificaciones.PASO 2: Síguenos en nuestras 4 cuentas de TikTok:Lila: https://www.tiktok.com/@lilacoloridasMía: https://www.tiktok.com/@miacoloridasPoli: https://www.tiktok.com/@policoloridasSoni: https://www.tiktok.com/@sonicoloridasPASO 3: Síguenos en nuestras 4 cuentas de Instagram:Lila: https://www.instagram.com/lilacoloridasMía: https://www.instagram.com/miacoloridasPoli: https://www.instagram.com/policoloridasSoni: https://www.instagram.com/sonicoloridasPASO 4: Comentar #COLORIDAS en las fotos que están en nuestras cuentas de Instagram.Síguenos en Instagram:YOLO: https://www.instagram.com/medicenyolo NANDO: https://www.instagram.com/nandoweeeMARCO: https://www.instagram.com/marcocracksSíguenos en TikTok:YOLO: https://vm.tiktok.com/x7jjrHNANDO: https://vm.tiktok.com/x7YabRSuscríbete a nuestros otros canales:@YOLO @NANDO @YOLO AVENTURAS @TITANES Los titanes también están en twitch de Lunes a Viernes:Twitch de Titanes: https://www.twitch.tv/titanesyoutubeCONTACTO - PUBLICIDAD: cracks@yolodigital.com","PT17M50S"
"GM6yx_q602E","EL ÚLTIMO EN BAJAR DE LA CAMA GANA $5000 RulerPonch","2020-09-17T00:50:10Z","UCRoCxgCQQ6my5v-6wSH-g-A","Xime Ponch","22","20.21.09","ximeponch|xime ponch|Ximena ponce|Ximena ponch|ximetiktok|Tiktoker|reina de tiktok|Youtuber mexicana|maquillaje|vlogs|retos|diversión|los rules|rulerponch|Los Rulés","748496","42955","1345","1817","https://i.ytimg.com/vi/GM6yx_q602E/default.jpg","False","False","Hola Ponchers!! Espero les guste el videoNo olviden comentar dejar su like y compartir!!#Rulerponch#ximeponch SUSCRÍBETE: http://goo.gl/TQAMdwSígueme en INSTAGRAM: http://goo.gl/XmlQ0sFACEBOOK: http://goo.gl/iIdFThTIKTOK: https://vm.tiktok.com/731buD/LASSO: https://lassovideos.com/video/1343371152530606?sharer_id=116788036364579TWITTER: https://twitter.com/ximeponchofEMAIL PARA NEGOCIOS: xime@ponchtalent.com (este mail no lo veo yo)","PT18M1S"
"oOcFMYeDO7o","HAZ ESTO con iOS 14! Todos los SECRETOS!!!","2020-09-16T20:00:33Z","UCHhfu5p0zydyM-_nw3IJvig","Urban Tecno","28","20.21.09","ios 14|ios|ios 14 trucos|ios 14 novedades|ios 14 review|ios 14 tricks|ios 14 tips|ios 14 consejos|como usar ios 14|ios 14 iphone 11 pro|ios 14 iphone 11 pro max","283187","6961","195","551","https://i.ytimg.com/vi/oOcFMYeDO7o/default.jpg","False","False","❤️ Suscríbete a Urban Tecno: http://bit.ly/1QUY4ml ❤️¡Conoce todos los secretos ocultos, trucos, consejos  y opciones interesantes de iOS 14 desde su lanzamiento! ¡Mira mira!","PT15M39S"
"suS2NWrwZQ4","Río Roma - De Martes a Martes (Video Oficial)","2020-09-18T07:00:06Z","UCDqLksFNxtDeTUfHMqeF7ZQ","RioromaVEVO","10","20.21.09","rio roma|de martes a martes|rio roma de martes a martes|de martes a martes rio roma|de martes a martes rio roma video|de martes a martes rio roma letra|de martes a martes video|de martes a martes letra|rio roma de martes a martes video|rio roma 2020|rio roma rojo|rojo rio roma|rojo|canciones romanticas|romanticas|baladas|pop|pop en español|musica romantica|musica para enamorar|sere la otra parte|rio roma sere la otra parte","322083","14998","219","638","https://i.ytimg.com/vi/suS2NWrwZQ4/default.jpg","False","False","¡Escucha «De Martes a Martes» en tu plataforma favorita!› https://RioRoma.lnk.to/DeMartesDale me gusta 👍 y suscríbete 🔔 al canal de Río RomaVe lo mejor de Río Roma en YouTube› Me Cambiaste la Vida: https://www.youtube.com/watch?v=_X3PPuF_yOE&list=PLm6SuYfyw8X5hgy-_CSPh2QHU7BnBWWKO› Todavía No Te Olvido (ft. Carlos Rivera): https://www.youtube.com/watch?v=Lc5fvUzUpnM&list=PLm6SuYfyw8X5hgy-_CSPh2QHU7BnBWWKO› Yo Te Prefiero a Ti (con Yuridia, La Adictiva): https://www.youtube.com/watch?v=6yJrESv2zo4&list=PLm6SuYfyw8X5hgy-_CSPh2QHU7BnBWWKOLetra de «De Martes a Martes»Cuando llega el domingoVuelve a pasar lo mismoDespués que se divirtióÉl desapareció Como por arte de magiaSe aparece el viernesTú eres su fin de semanaPara entretenerse y eso noNo lo mereces, noDime qué es lo que le dicesCada lunes al espejoCuando te pregunta¿Dónde está el patán que teDejó y se fue?Seré la otra parteYo quiero estar de martes a martesNo irme después de desnudarteQuiero en tu boca desintegrarmeSer de tu vida la mejor parteVer una serie contigo puesAsí que no cuentes conmigoDime cómo hago para controlarmeVer la tele si tú estás al lado mío, babyHaremos videos y fotosDe esas que no pueden ver los otros, yehSi tienes planes pa’ volverme locoPonme en esa lista yo me anotoComiéndonos en la alfombra los dosSentirnos en el piso 22La arena de la playa en nuestra pielAhora es nuestro preferido hotelDime qué es lo que le dicesCada lunes al espejoCuando te pregunta¿Dónde está el patán que teDejó y se fue?Seré la otra parteYo quiero estar de martes a martesNo irme después de desnudarteQuiero en tu boca desintegrarmeSer de tu vida la mejor parteOh-oh-ohYo quiero estar de martes a martesY amarte, ser de tu vida la mejor parteOh-oh-ohYo quiero estar de martes a martesSer de tu vida la mejor parteSigue a Río Roma› Facebook: http://facebook.com/rioromamx› Twitter: http://twitter.com/rioromamx› Instagram: http://instagram.com/rioromamxEscucha más en la playlist Románticas en Español› YouTube: https://www.youtube.com/playlist?list=PLyUrByHiYET9uizQpCxoX1rTkngV30gql› Spotify: https://smarturl.it/FiltrMXRomanticas#RíoRoma #DeMartesAMartesComposición y Letras: José Luis Roma / Oscar Hernández / Barullo / Manuel LaraDirección de Video: Ahmed Hadj AmeurRealización de Video: Joan Pla / Nelly Castillo / Edi Ferreira / Vendetta(C) 2020 Sony Music Entertainment México, S.A. de C.V.","PT2M42S"
"QLK2DYoCH7s","Jaze - Son Cosas (Video Oficial)","2020-09-18T02:45:09Z","UCUmJaVE6Y-QbIHh46KUbSxQ","Jaze","10","20.21.09","#Jaze|#SonCosas|#Cosas|#Son|#Jazito","378916","78744","1201","5329","https://i.ytimg.com/vi/QLK2DYoCH7s/default.jpg","False","False","Producida por: El Avión Amarillo (by Jaze)https://instagram.com/elavionamarillo/Escúchala en las plataformas digitales: https://acortar.link/r287mSígueme en las redes sociales:Facebook: https://www.facebook.com/jaze.oficial/Instagram: https://www.instagram.com/jaze.oficial/Twitter: https://twitter.com/eljazito","PT3M47S"
"SBZ4hze27q8","I-LAND [최종회] 모두, 함께 아이랜드로 ♬Into the I-LAND Final Ver. 200918 EP.12","2020-09-18T14:26:23Z","UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","24","20.21.09","ILAND|I_LAND|아이랜드|Mnet|엠넷","2252029","219857","2697","17288","https://i.ytimg.com/vi/SBZ4hze27q8/default.jpg","False","False","'전 세계가 지켜보는 생존 게임이 시작된다'가장 진화된 아이돌이 탄생하는 곳 ＜I-LAND＞그동안 ＜I-LAND＞를 시청해 주신글로벌 시청자 여러분 모두 감사합니다.-----------------------Instagram: instagram.com/mnetilandFacebook : facebook.com/mnetilandTwitter : twitter.com/mnetilandYouTube : youtube.com/Mnet네이버TV : tv.naver.com/cjenm.mnetiland----------------------------------------------------------------------------------------- ▶[I-LAND] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120192654?from=youtube------------------------------------------------------------------ #ILAND#I_LAND#아이랜드#Mnet#엠넷","PT3M44S"
"GZ8igIhkXks","💥MULAN 2020: La CAPITANA MARVEL China😥","2020-09-17T14:56:59Z","UC-RY_mNm2zlULbSJM75xmaA","Una Alienada","1","20.21.09","Mulan 2020|Mulan|Disney|Disney+|Live Action|gong li|Liu Yifei|Mushu|Feminismo|SJW|Mulan Disney|Mary Sue|Capitana Marvel|Captain Marvel","191978","24030","360","3259","https://i.ytimg.com/vi/GZ8igIhkXks/default.jpg","False","False","👽Anime Cristal: CÓDIGO DESCUENTO - alienada - www.animecristal.com👽CONCURSO 70€ para gastar en Anime Cristal SEPTIEMBRE - https://youtu.be/YkNy2U2jkZ0***************************************************************************************************▶Hazte miembro en YT!! desde sólo 0,99€ (Botón Unirse/Join) ⬆💲Patrocíname en Patreon!!: patreon.com/unaalienada📷Sígueme en Instagram!! - unaalienada🐦Sígueme en Twitter!! - unaalienada💌 Escríbeme un correo!! - unaalienada@gmail.com****************************************************************************************************.Musica Creative Commons:00:00:01Aries Beats - Retro Wave (80s Hits Pop) 2016https://youtu.be/30s4Kz8OLDA00:03:37INFINITY - 80s Saxophone Retro Wave Synth Pop | 80er Synthwave Instrumental Music |NEW Sax Beat 2017https://youtu.be/-Hslhl9rI6o00:06:57Eva - 失望した [Synthwave] from Royalty Free Planet™https://youtu.be/jVTsD4UPT-k00:10:44HOME – Before the Night [Synthwave] from Royalty Free Planet™https://youtu.be/wWyf7viDRC4LicenseCreative Commons Attribution license (reuse allowed)","PT16M32S"
"GNLO_LGIpWA","EL YO NUNCA NUNCA MÁS FUERTE DE LA HISTORIA 🤬 | FENIX TEAM 🦅 | ALEX FLORES","2020-09-15T20:00:01Z","UCboIneTsXM1YGuAE9yUfH9w","Alejandro Flores","22","20.21.09","Alex Flores|Alejandro Flores","2661780","278852","3772","5152","https://i.ytimg.com/vi/GNLO_LGIpWA/default.jpg","False","False","ALEX FLORESFacebook: https://www.facebook.com/alejandroflrs14Youtube: https://www.youtube.com/c/AlejandroFlrsInstagram: https://www.instagram.com/alejandroflrsCONTACTO: MarcasAlexF@fenixteam.com.mx","PT20M7S"
"iH49BlA5Yo4","iOS 14 SALE HOY, mira esto antes de actualizar ✅","2020-09-16T13:48:57Z","UC_9H4QOc7C9Dz1nQaQL-24Q","TuAppleMundo","28","20.21.09","ios|ios14|ios 14|ios 14 novedades|actualizacion ios 14|ios 14 español|como actualizar ios 14","461980","16291","397","2298","https://i.ytimg.com/vi/iH49BlA5Yo4/default.jpg","False","False","👉 IPHONE 11 CON DESCUENTO -  https://www.objetivos-goin.com/iphone11👉 IPHONE 12 CON DESCUENTO - https://www.objetivos-goin.com/iphone-12iOS 14 ya es oficial y Apple lo ha lanzado con muchas novedades, para empezar podemos destacar los widgets, la biblioteca de aplicaciones o las nuevas funciones de privacidad. En el vídeo encontrarás también novedades ocultas de esta nueva versión de iOS que tanto os gusta. Está disponible para muchos iPhone y también está disponible desde iOS 13. Espero que os guste el vídeo.❤️ SUSCRÍBETE AL CANAL - https://youtube.com/tuapplemundo?sub_confirmation=1📲 ÚNETE AL GRUPO - https://youtube.com/tuapplemundo/join__⭐️ NO TE LO PIERDAS:+15 COSAS INCREÍBLES de iOS 14 que NO SABÍAS que existen 🔥 - https://youtu.be/j9llcdt7hksAsí será el APPLE WATCH SE, el reloj BARATO de Apple - https://youtu.be/ibltH1J_8coiOS 14 beta 7 esconde SECRETOS que debes SABER ✅ - https://youtu.be/tIAyTecL_HI00:00 - Intro00:09 - Descuento iPhone 11 y iPhone 1201:28 - Antes de instalar iOS 1403:55 - Novedades iOS 1411:52 - Conclusiones__🌎 CONTACTO:Instagram - https://instagram.com/tuapplemundoTwitter - https://twitter.com/tuapplemundoTikTok - https://tiktok.com/@tuapplemundoCorreo - contacto@tuapplemundo.com__🖥 MI SET UP:PC - https://amzn.to/2KTzLsAAdaptador - https://amzn.to/31KmDNgCámara - https://amzn.to/2KZDcxQMicrófono - https://amzn.to/2MwgNLFLuces - https://amzn.to/2L21iIr__","PT13M12S"
"HcuSqOQ-OQc","Internacional vs. América de Cali [4-3] | GOLES | Fase de Grupos | Jornada 3 | CONMEBOL Libertadores","2020-09-17T01:28:00Z","UClgFf9mS1mZI2D_vo-ZTpmQ","CONMEBOL Libertadores","17","20.21.09","CONMEBOL|Copa|Libertadores|Fútbol|Sudamericano","413893","4490","399","1137","https://i.ytimg.com/vi/HcuSqOQ-OQc/default.jpg","False","False","El conjunto brasileño derrotó en un partidazo al conjunto colombiano en el reinicio de la #CONMEBOL #Libertadores 2020.Suscríbete al canal oficial de la CONMEBOL Libertadores para tener acceso al mejor contenido: https://bit.ly/345e8OLEncuentra toda la información en nuestro sitio oficial: https://www.copalibertadores.com/¡Síguenos en nuestras redes!Facebook: https://facebook.com/CopaLibertadores/Twitter: https://twitter.com/libertadoresInstagram: https://instagram.com/libertadores","PT5M36S"
"wbJhx8M6dyk","PROBANDO IMPRESORA PARA UÑAS! 😱 Tus FOTOS en tus UÑAS 😂 ¿Vale la pena? | Claudipia","2020-09-15T17:24:44Z","UC6BaQ0hQcbCXmpujjaaoSqQ","Claudipia","26","20.21.09","Claudipia|PROBANDO|IMPRESORA|PARA UÑAS|TUS FOTOS|EN TUS|UÑAS|impresora para uñas con celular|IMPRESORA PARA UÑAS|PROBANDO CLAUDIPIA|probando kit para uñas acrilicas de wish|probando kit de uñas de wish|PROBANDO KIT DE|probando kit de uñas|probando kit de uñas amazon|como hacer uñas acrilicas|como hacer uñas acrilicas en casa|como hacer uñas permanentes paso a paso|probando cosas raras|probando cosas raras de wish|claudipia probando cosas raras","1584314","141099","1322","4548","https://i.ytimg.com/vi/wbJhx8M6dyk/default.jpg","False","False","PROBANDO IMPRESORA PARA UÑAS! 😱 Tus FOTOS en tus UÑAS 😂 ¿Vale la pena? | Claudipia♥TIK TOK   Claudipia.o♥I N S T A G R A M  https://www.instagram.com/claudipia♥T W I T T E R  https://twitter.com/claudipia♥CANAL VLOGS: https://www.youtube.com/user/Claudipiavlogs♥ PRENSA/NEGOCIOS  info@claudipia.comNo olviden Compartir, poner manita arriba y SUSCRIBETE PARA MÁS!!","PT18M2S"
